0,1,2,3,4,5,6,7,8
0.6878987147115578,-1.095786659956323,-0.5645109874652471,-1.7333992741409934,0.6298396728215037,-0.9115703316326099,0.6460277525790618,0.9708196389253263,-0.32328833970673687
-0.7195583418818198,0.9125863971001974,-0.08775117667317797,-1.3876186288325008,-1.2258600590960553,0.8077053098808468,0.6460277525790618,-1.0300574482681208,-0.937669657474009
0.3049876037265948,-1.095786659956323,0.29365667196047734,0.6870652430184552,0.4686835699975342,-0.9115703316326099,0.6460277525790618,0.9708196389253263,-0.16591667029151472
0.36708129739983203,0.9125863971001974,0.5797125584357188,-0.6960573382155154,-0.035368143309060414,2.5269809513943033,0.6460277525790618,-1.0300574482681208,-0.6119542921370557
-1.775151134326853,0.9125863971001974,1.1518243313862018,-1.3876186288325008,0.5006125309077786,2.5269809513943033,0.6460277525790618,-1.0300574482681208,-0.24294986719891243
0.6051071231472415,-1.095786659956323,0.0076007854852358555,1.3786265336354404,0.7732389425617584,-0.9115703316326099,0.6460277525790618,-1.0300574482681208,-0.4600733309688387
-0.533277260862108,-1.095786659956323,0.1983047098020635,-1.0418379835240081,0.2379740874228803,-0.9115703316326099,0.6460277525790618,-1.0300574482681208,0.2717009149839577
1.4847677835181023,-1.095786659956323,-0.1831031388315918,1.3786265336354404,-1.2258600590960553,0.8077053098808468,0.6460277525790618,-1.0300574482681208,-0.558024985587733
-0.5643241076987267,0.9125863971001974,2.009991990811926,0.6870652430184552,0.7281043538339641,-0.9115703316326099,-1.5479211164037705,0.9708196389253263,-1.2134949758850775
0.3774302463453716,0.9125863971001974,0.0076007854852358555,0.6870652430184552,-1.2258600590960553,0.8077053098808468,0.6460277525790618,-1.0300574482681208,-1.273761132888459
-0.38839197562455446,0.9125863971001974,-0.08775117667317797,1.3786265336354404,0.7979537743005002,0.8077053098808468,-1.5479211164037705,-1.0300574482681208,-1.464835206332106
-1.7648021853813134,0.9125863971001974,0.484360596277305,1.724407178943933,0.8515310531564851,-0.9115703316326099,0.6460277525790618,-1.0300574482681208,-1.6454577020209313
-1.506078461742825,0.9125863971001974,0.10295274764364969,0.34128459770996256,-0.45859545188463163,0.8077053098808468,0.6460277525790618,0.9708196389253263,0.9557300306002668
-1.2887505338864946,0.9125863971001974,2.582103763762409,0.6870652430184552,0.8905762109819326,0.8077053098808468,0.6460277525790618,0.9708196389253263,1.0131814519058315
0.9362734894045068,-1.095786659956323,2.009991990811926,-0.004496047598530119,-1.2258600590960553,-0.9115703316326099,0.6460277525790618,0.9708196389253263,-1.0639425577285038
-0.5436262098076475,-1.095786659956323,-1.5180306090493854,0.34128459770996256,-1.2258600590960553,0.8077053098808468,0.6460277525790618,-1.0300574482681208,0.923860065243838
0.04626388008810625,0.9125863971001974,-0.4691590253068333,0.6870652430184552,0.6659210575680058,-0.9115703316326099,0.6460277525790618,-1.0300574482681208,-0.8498541465853583
0.08765967587026442,-1.095786659956323,-0.08775117667317797,1.3786265336354404,-1.2258600590960553,0.8077053098808468,0.6460277525790618,0.9708196389253263,-1.1198208083503003
1.1742993151519163,-1.095786659956323,0.0076007854852358555,1.3786265336354404,0.9915042967455063,-0.9115703316326099,0.6460277525790618,-1.0300574482681208,-0.8699101165560028
0.34638339950875296,-1.095786659956323,2.2960478772871675,-0.6960573382155154,0.07636310449518181,-0.9115703316326099,0.6460277525790618,-1.0300574482681208,-0.5296035800854532
-0.8230478313372152,-1.095786659956323,-0.5645109874652471,1.3786265336354404,0.4092920643047775,0.8077053098808468,-1.5479211164037705,-1.0300574482681208,0.4955949075195728
-0.4711835671888708,-1.095786659956323,-0.8505668739404886,1.3786265336354404,0.9447147971399815,-0.9115703316326099,-1.5479211164037705,0.9708196389253263,1.5009906070391719
0.03591493114256671,0.9125863971001974,-0.4691590253068333,-0.004496047598530119,-1.2258600590960553,0.8077053098808468,0.6460277525790618,-1.0300574482681208,1.0296238416864258
0.8017371531124927,-1.095786659956323,-1.0412707982573162,-0.3502766929070228,1.0540467848058466,0.8077053098808468,0.6460277525790618,-1.0300574482681208,-1.1654935336675385
-1.8786406237822484,0.9125863971001974,-0.1831031388315918,1.3786265336354404,0.32529215407161455,-0.9115703316326099,0.6460277525790618,0.9708196389253263,0.3441443207784945
-0.7195583418818198,-1.095786659956323,0.484360596277305,0.6870652430184552,1.8085678569900832,0.8077053098808468,0.6460277525790618,-1.0300574482681208,-0.9576666791897848
-0.8126988823916756,0.9125863971001974,-1.2319747225741438,-0.3502766929070228,0.6700669098453299,0.8077053098808468,-1.5479211164037705,-1.0300574482681208,-0.6898595406614642
-1.2473547381043364,0.9125863971001974,-0.5645109874652471,1.3786265336354404,-0.019862309582909146,-0.9115703316326099,-1.5479211164037705,0.9708196389253263,0.027733215834640404
0.6878987147115578,0.9125863971001974,-0.2784551009900056,-1.0418379835240081,1.1473044187568622,-0.9115703316326099,0.6460277525790618,-1.0300574482681208,1.3742229935542891
0.19114916532565981,0.9125863971001974,-1.5180306090493854,-1.3876186288325008,-1.2258600590960553,0.8077053098808468,-1.5479211164037705,-1.0300574482681208,-0.5914119555915799
-0.026178762530670533,-1.095786659956323,0.38900863411889114,-1.3876186288325008,0.5045977806960485,-0.9115703316326099,-1.5479211164037705,-1.0300574482681208,1.5013385582426886
0.86383084678573,-1.095786659956323,-0.8505668739404886,0.6870652430184552,0.7462548393259798,-0.9115703316326099,0.6460277525790618,0.9708196389253263,-0.4103203083050088
-2.3029475305493694,-1.095786659956323,-0.7552149117820748,-1.0418379835240081,-1.2258600590960553,0.8077053098808468,0.6460277525790618,-1.0300574482681208,-0.7931471426222511
-0.4711835671888708,-1.095786659956323,1.7239361043366848,-1.0418379835240081,-1.2258600590960553,2.5269809513943033,0.6460277525790618,-1.0300574482681208,-0.5816060264217956
-0.12966825198606594,0.9125863971001974,-0.2784551009900056,0.34128459770996256,1.7947360076907615,-0.9115703316326099,-1.5479211164037705,-1.0300574482681208,-0.9227990472679227
-0.3676940777334754,0.9125863971001974,0.0076007854852358555,-0.3502766929070228,0.9172229207651569,-0.9115703316326099,0.6460277525790618,0.9708196389253263,0.14003190191209977
-0.015829813585130994,-1.095786659956323,-0.2784551009900056,0.34128459770996256,0.16229986151250894,-0.9115703316326099,-1.5479211164037705,-1.0300574482681208,-1.3958859192199649
0.02556598219702717,-1.095786659956323,0.6750645205941326,-0.004496047598530119,-1.2258600590960553,0.8077053098808468,0.6460277525790618,-1.0300574482681208,-0.8762586175501095
1.5779083240279583,0.9125863971001974,-0.2784551009900056,-1.3876186288325008,-1.2258600590960553,0.8077053098808468,0.6460277525790618,0.9708196389253263,0.8567693001023069
0.2842897058355157,0.9125863971001974,-0.6598629496236609,-0.3502766929070228,1.0120925100379483,-0.9115703316326099,0.6460277525790618,0.9708196389253263,0.31535983575950105
-1.4543337170151271,-1.095786659956323,-1.2319747225741438,0.34128459770996256,0.9574054391318512,-0.9115703316326099,-1.5479211164037705,-1.0300574482681208,1.037116182269106
0.86383084678573,-1.095786659956323,-0.1831031388315918,-1.0418379835240081,0.8642951042700983,-0.9115703316326099,-1.5479211164037705,-1.0300574482681208,-1.1398583461232574
-1.7337553385446949,0.9125863971001974,0.8657684449109603,-1.3876186288325008,-1.2258600590960553,0.8077053098808468,0.6460277525790618,0.9708196389253263,0.17318603500364818
0.4291749910730693,0.9125863971001974,-0.5645109874652471,1.3786265336354404,-1.2258600590960553,-0.9115703316326099,0.6460277525790618,-1.0300574482681208,0.2331176302301344
-0.8230478313372152,0.9125863971001974,-0.1831031388315918,1.3786265336354404,1.0115630988389999,2.5269809513943033,0.6460277525790618,-1.0300574482681208,0.07047470005358367
-0.057225609367289154,0.9125863971001974,0.10295274764364969,0.34128459770996256,0.8804245949672177,-0.9115703316326099,0.6460277525790618,0.9708196389253263,1.6442272152692357
0.08765967587026442,-1.095786659956323,0.29365667196047734,-1.0418379835240081,-1.2258600590960553,-0.9115703316326099,-1.5479211164037705,-1.0300574482681208,1.0891433207948036
-1.0507247081390851,-1.095786659956323,-0.7552149117820748,1.3786265336354404,0.9382698609275323,0.8077053098808468,0.6460277525790618,0.9708196389253263,-1.3347103245382252
